doj,srcid,destid,final_seatcount
2024-05-09,44,46,1776.0
2024-05-09,2,40,3044.0
2024-05-09,11,36,1884.0
2024-05-09,19,32,2716.0
2024-05-09,36,11,1760.0
2024-05-09,28,45,952.0
2024-05-09,2,30,1924.0
2024-05-09,40,2,1872.0
2024-05-09,30,2,1588.0
2024-05-09,32,19,1920.0
2024-05-09,12,36,1632.0
2024-05-09,47,43,4860.0
2024-05-09,13,23,1224.0
2024-05-09,36,7,1952.0
2024-05-09,43,47,1012.0
2024-05-09,7,36,1584.0
2024-05-09,36,12,1284.0
2024-05-09,46,18,2748.0
2024-05-09,18,46,1780.0
2024-05-09,45,48,2496.0
2024-05-09,45,42,2284.0
2024-05-09,23,25,1620.0
2024-05-09,48,45,1984.0
2024-05-09,42,45,1768.0
2024-05-09,2,47,2525.0
2024-05-09,3,45,768.0
2024-05-09,46,15,2836.0
2024-05-09,45,34,3240.0
2024-05-09,47,2,1675.0
2024-05-09,34,45,1770.0
2024-05-09,47,28,2810.0
2024-05-09,45,3,3272.0
2024-05-09,47,46,1660.0
2024-05-09,2,16,2070.0
2024-05-09,25,23,1804.0
2024-05-09,46,26,2000.0
2024-05-09,36,27,1132.0
2024-05-09,16,2,1015.0
2024-05-09,23,13,1205.0
2024-05-09,2,31,2328.0
2024-05-09,26,46,1705.0
2024-05-09,31,2,1612.0
2024-05-09,15,46,1356.0
2024-05-09,30,14,1548.0
2024-05-09,2,19,2760.0
2024-05-09,28,47,1125.0
2024-05-09,47,3,3280.0
2024-05-09,45,5,3905.0
2024-05-09,36,37,75.0
2024-05-09,46,47,1525.0
2024-05-09,5,45,870.0
2024-05-09,46,20,2010.0
2024-05-09,3,47,710.0
2024-05-09,20,46,1855.0
2024-05-09,19,2,1410.0
2024-05-09,27,36,1375.0
2024-05-09,14,30,1530.0
2024-05-09,45,39,2432.0
2024-05-09,39,45,1116.0
2024-05-09,36,41,4364.0
2024-05-09,2,21,1740.0
2024-05-09,8,47,630.0
2024-05-09,47,6,2935.0
2024-05-09,41,36,2352.0
2024-05-09,2,1,2220.0
2024-05-09,37,36,138.0
2024-05-09,47,30,2195.0
2024-05-09,47,8,3135.0
2024-05-09,22,36,1265.0
2024-05-09,6,47,675.0
2024-05-09,46,33,1820.0
2024-05-09,45,44,1675.0
2024-05-09,33,46,1155.0
2024-05-09,21,2,1590.0
2024-05-09,36,22,1265.0
2024-05-09,2,14,1790.0
2024-05-09,1,2,1010.0
2024-05-09,17,23,780.0
2024-05-09,4,29,1075.0
2024-05-09,2,24,1610.0
2024-05-09,44,45,1385.0
2024-05-09,47,10,2430.0
2024-05-09,38,36,850.0
2024-05-09,19,30,1880.0
2024-05-10,45,46,5442.0
2024-05-10,46,45,5556.0
2024-05-10,45,47,5446.0
2024-05-10,47,45,4712.0
2024-05-10,46,9,7863.0
2024-05-10,9,46,5016.0
2024-05-10,46,48,6786.0
2024-05-10,48,46,3984.0
2024-05-10,45,9,5118.0
2024-05-10,9,45,3627.0
2024-05-10,47,5,9876.0
2024-05-10,5,47,1482.0
2024-05-10,46,44,4644.0
2024-05-10,46,35,5568.0
2024-05-10,45,28,4808.0
2024-05-10,35,46,2272.0
2024-05-10,44,46,1956.0
2024-05-10,2,40,3484.0
2024-05-10,11,36,2280.0
2024-05-10,19,32,3164.0
2024-05-10,36,11,2792.0
2024-05-10,28,45,844.0
2024-05-10,2,30,2952.0
2024-05-10,40,2,2368.0
2024-05-10,30,2,2384.0
2024-05-10,32,19,2416.0
2024-05-10,12,36,2120.0
2024-05-10,47,43,6464.0
2024-05-10,13,23,1996.0
2024-05-10,36,7,2516.0
2024-05-10,43,47,1316.0
2024-05-10,7,36,1948.0
2024-05-10,36,12,1820.0
2024-05-10,46,18,3248.0
2024-05-10,18,46,1824.0
2024-05-10,45,48,2568.0
2024-05-10,45,42,2604.0
2024-05-10,23,25,3172.0
2024-05-10,48,45,1836.0
2024-05-10,42,45,1920.0
2024-05-10,2,47,3225.0
2024-05-10,3,45,592.0
2024-05-10,46,15,3492.0
2024-05-10,45,34,3605.0
2024-05-10,47,2,2790.0
2024-05-10,34,45,2465.0
2024-05-10,47,28,3700.0
2024-05-10,45,3,3892.0
2024-05-10,47,46,2160.0
2024-05-10,2,16,2870.0
2024-05-10,25,23,2696.0
2024-05-10,46,26,2315.0
2024-05-10,36,27,1320.0
2024-05-10,16,2,1260.0
2024-05-10,23,13,1935.0
2024-05-10,2,31,3148.0
2024-05-10,26,46,2105.0
2024-05-10,31,2,1948.0
2024-05-10,15,46,1340.0
2024-05-10,30,14,2772.0
2024-05-10,2,19,4075.0
2024-05-10,28,47,1430.0
2024-05-10,47,3,4710.0
2024-05-10,45,5,5335.0
2024-05-10,36,37,216.0
2024-05-10,46,47,2165.0
2024-05-10,5,45,980.0
2024-05-10,46,20,2495.0
2024-05-10,3,47,795.0
2024-05-10,20,46,1875.0
2024-05-10,19,2,2120.0
2024-05-10,27,36,1590.0
2024-05-10,14,30,1860.0
2024-05-10,45,39,1980.0
2024-05-10,39,45,1036.0
2024-05-10,36,41,4256.0
2024-05-10,2,21,2330.0
2024-05-10,8,47,620.0
2024-05-10,47,6,4785.0
2024-05-10,41,36,3116.0
2024-05-10,2,1,2015.0
2024-05-10,37,36,108.0
2024-05-10,47,30,2255.0
2024-05-10,47,8,4085.0
2024-05-10,22,36,1455.0
2024-05-10,6,47,380.0
2024-05-10,46,33,2720.0
2024-05-10,45,44,2035.0
2024-05-10,33,46,1380.0
2024-05-10,21,2,1390.0
2024-05-10,36,22,1440.0
2024-05-10,2,14,2200.0
2024-05-10,1,2,1180.0
2024-05-10,17,23,1070.0
2024-05-10,4,29,1185.0
2024-05-10,2,24,1900.0
2024-05-10,44,45,1395.0
2024-05-10,47,10,2780.0
2024-05-10,38,36,930.0
2024-05-10,19,30,1710.0
2024-05-11,45,46,4500.0
2024-05-11,46,45,4366.0
2024-05-11,45,47,3878.0
2024-05-11,47,45,3816.0
2024-05-11,46,9,5529.0
2024-05-11,9,46,6072.0
2024-05-11,46,48,6264.0
2024-05-11,48,46,4344.0
2024-05-11,45,9,3474.0
2024-05-11,9,45,3312.0
2024-05-11,47,5,9786.0
2024-05-11,5,47,1245.0
2024-05-11,46,44,3680.0
2024-05-11,46,35,3892.0
2024-05-11,45,28,3888.0
2024-05-11,35,46,2868.0
2024-05-11,44,46,2512.0
2024-05-11,2,40,2832.0
2024-05-11,11,36,2052.0
2024-05-11,19,32,3896.0
2024-05-11,36,11,1860.0
2024-05-11,28,45,1048.0
2024-05-11,2,30,3552.0
2024-05-11,40,2,2804.0
2024-05-11,30,2,2984.0
2024-05-11,32,19,2672.0
2024-05-11,12,36,2256.0
2024-05-11,47,43,5332.0
2024-05-11,13,23,1972.0
2024-05-11,36,7,2092.0
2024-05-11,43,47,1112.0
2024-05-11,7,36,2516.0
2024-05-11,36,12,1576.0
2024-05-11,46,18,2700.0
2024-05-11,18,46,2424.0
2024-05-11,45,48,2440.0
2024-05-11,45,42,1772.0
2024-05-11,23,25,2412.0
2024-05-11,48,45,1948.0
2024-05-11,42,45,1512.0
2024-05-11,2,47,2340.0
2024-05-11,3,45,532.0
2024-05-11,46,15,3404.0
2024-05-11,45,34,2380.0
2024-05-11,47,2,1675.0
2024-05-11,34,45,2150.0
2024-05-11,47,28,3790.0
2024-05-11,45,3,3364.0
2024-05-11,47,46,1485.0
2024-05-11,2,16,2120.0
2024-05-11,25,23,2912.0
2024-05-11,46,26,2120.0
2024-05-11,36,27,1400.0
2024-05-11,16,2,1240.0
2024-05-11,23,13,3280.0
2024-05-11,2,31,2368.0
2024-05-11,26,46,2130.0
2024-05-11,31,2,2364.0
2024-05-11,15,46,1540.0
2024-05-11,30,14,1900.0
2024-05-11,2,19,3370.0
2024-05-11,28,47,1235.0
2024-05-11,47,3,4415.0
2024-05-11,45,5,4540.0
2024-05-11,36,37,153.0
2024-05-11,46,47,1360.0
2024-05-11,5,45,1090.0
2024-05-11,46,20,2230.0
2024-05-11,3,47,550.0
2024-05-11,20,46,1740.0
2024-05-11,19,2,1935.0
2024-05-11,27,36,1780.0
2024-05-11,14,30,2200.0
2024-05-11,45,39,1516.0
2024-05-11,39,45,1504.0
2024-05-11,36,41,3800.0
2024-05-11,2,21,1695.0
2024-05-11,8,47,480.0
2024-05-11,47,6,3725.0
2024-05-11,41,36,3460.0
2024-05-11,2,1,1980.0
2024-05-11,37,36,114.0
2024-05-11,47,30,1885.0
2024-05-11,47,8,4185.0
2024-05-11,22,36,1610.0
2024-05-11,6,47,405.0
2024-05-11,46,33,1875.0
2024-05-11,45,44,1695.0
2024-05-11,33,46,1505.0
2024-05-11,21,2,1390.0
2024-05-11,36,22,1285.0
2024-05-11,2,14,1965.0
2024-05-11,1,2,1530.0
2024-05-11,17,23,795.0
2024-05-11,4,29,1355.0
2024-05-11,2,24,1765.0
2024-05-11,44,45,1315.0
2024-05-11,47,10,2525.0
2024-05-11,38,36,1140.0
2024-05-11,19,30,1495.0
2024-05-12,45,46,6046.0
2024-05-12,46,45,6042.0
2024-05-12,45,47,3530.0
2024-05-12,47,45,3762.0
2024-05-12,46,9,7026.0
2024-05-12,9,46,7689.0
2024-05-12,46,48,5724.0
2024-05-12,48,46,6921.0
2024-05-12,45,9,3639.0
2024-05-12,9,45,5166.0
2024-05-12,47,5,7404.0
2024-05-12,5,47,942.0
2024-05-12,46,44,3700.0
2024-05-12,46,35,3176.0
2024-05-12,45,28,2572.0
2024-05-12,35,46,5540.0
2024-05-12,44,46,4708.0
2024-05-12,2,40,2272.0
2024-05-12,11,36,2624.0
2024-05-12,19,32,3072.0
2024-05-12,36,11,1860.0
2024-05-12,28,45,1652.0
2024-05-12,2,30,3832.0
2024-05-12,40,2,3368.0
2024-05-12,30,2,2200.0
2024-05-12,32,19,2580.0
2024-05-12,12,36,3236.0
2024-05-12,47,43,3312.0
2024-05-12,13,23,1680.0
2024-05-12,36,7,2244.0
2024-05-12,43,47,720.0
2024-05-12,7,36,2760.0
2024-05-12,36,12,2012.0
2024-05-12,46,18,2640.0
2024-05-12,18,46,3372.0
2024-05-12,45,48,2072.0
2024-05-12,45,42,2232.0
2024-05-12,23,25,2908.0
2024-05-12,48,45,2688.0
2024-05-12,42,45,2476.0
2024-05-12,2,47,1950.0
2024-05-12,3,45,652.0
2024-05-12,46,15,2468.0
2024-05-12,45,34,2825.0
2024-05-12,47,2,1360.0
2024-05-12,34,45,4440.0
2024-05-12,47,28,2150.0
2024-05-12,45,3,2480.0
2024-05-12,47,46,1385.0
2024-05-12,2,16,1835.0
2024-05-12,25,23,3548.0
2024-05-12,46,26,2170.0
2024-05-12,36,27,1144.0
2024-05-12,16,2,1270.0
2024-05-12,23,13,3345.0
2024-05-12,2,31,1836.0
2024-05-12,26,46,2370.0
2024-05-12,31,2,3176.0
2024-05-12,15,46,2800.0
2024-05-12,30,14,1544.0
2024-05-12,2,19,2305.0
2024-05-12,28,47,1375.0
2024-05-12,47,3,2810.0
2024-05-12,45,5,2360.0
2024-05-12,36,37,174.0
2024-05-12,46,47,1180.0
2024-05-12,5,45,1125.0
2024-05-12,46,20,2110.0
2024-05-12,3,47,525.0
2024-05-12,20,46,2530.0
2024-05-12,19,2,2845.0
2024-05-12,27,36,1670.0
2024-05-12,14,30,2960.0
2024-05-12,45,39,1304.0
2024-05-12,39,45,2776.0
2024-05-12,36,41,3104.0
2024-05-12,2,21,1445.0
2024-05-12,8,47,325.0
2024-05-12,47,6,3510.0
2024-05-12,41,36,4220.0
2024-05-12,2,1,1715.0
2024-05-12,37,36,226.0
2024-05-12,47,30,1640.0
2024-05-12,47,8,3555.0
2024-05-12,22,36,2025.0
2024-05-12,6,47,375.0
2024-05-12,46,33,1605.0
2024-05-12,45,44,1610.0
2024-05-12,33,46,3500.0
2024-05-12,21,2,2000.0
2024-05-12,36,22,1605.0
2024-05-12,2,14,1665.0
2024-05-12,1,2,1570.0
2024-05-12,17,23,775.0
2024-05-12,4,29,1270.0
2024-05-12,2,24,1210.0
2024-05-12,44,45,2510.0
2024-05-12,47,10,2155.0
2024-05-12,38,36,1270.0
2024-05-12,19,30,2140.0
2024-05-13,45,46,4758.0
2024-05-13,46,45,5176.0
2024-05-13,45,47,4554.0
2024-05-13,47,45,4520.0
2024-05-13,46,9,5703.0
2024-05-13,9,46,6033.0
2024-05-13,46,48,4974.0
2024-05-13,48,46,5517.0
2024-05-13,45,9,2628.0
2024-05-13,9,45,4440.0
2024-05-13,47,5,2985.0
2024-05-13,5,47,7638.0
2024-05-13,46,44,2408.0
2024-05-13,46,35,2372.0
2024-05-13,45,28,1516.0
2024-05-13,35,46,3880.0
2024-05-13,44,46,2928.0
2024-05-13,2,40,2128.0
2024-05-13,11,36,2000.0
2024-05-13,19,32,2748.0
2024-05-13,36,11,1696.0
2024-05-13,28,45,3420.0
2024-05-13,2,30,2556.0
2024-05-13,40,2,3652.0
2024-05-13,30,2,2608.0
2024-05-13,32,19,2696.0
2024-05-13,12,36,2060.0
2024-05-13,47,43,1268.0
2024-05-13,13,23,1940.0
2024-05-13,36,7,1824.0
2024-05-13,43,47,4324.0
2024-05-13,7,36,2232.0
2024-05-13,36,12,1356.0
2024-05-13,46,18,1964.0
2024-05-13,18,46,2884.0
2024-05-13,45,48,1624.0
2024-05-13,45,42,1696.0
2024-05-13,23,25,2540.0
2024-05-13,48,45,2452.0
2024-05-13,42,45,1740.0
2024-05-13,2,47,3525.0
2024-05-13,3,45,4636.0
2024-05-13,46,15,1896.0
2024-05-13,45,34,1910.0
2024-05-13,47,2,2130.0
2024-05-13,34,45,2710.0
2024-05-13,47,28,1420.0
2024-05-13,45,3,500.0
2024-05-13,47,46,1815.0
2024-05-13,2,16,1195.0
2024-05-13,25,23,2580.0
2024-05-13,46,26,2140.0
2024-05-13,36,27,1076.0
2024-05-13,16,2,3120.0
2024-05-13,23,13,830.0
2024-05-13,2,31,2048.0
2024-05-13,26,46,2095.0
2024-05-13,31,2,3056.0
2024-05-13,15,46,2852.0
2024-05-13,30,14,1400.0
2024-05-13,2,19,2215.0
2024-05-13,28,47,2860.0
2024-05-13,47,3,680.0
2024-05-13,45,5,930.0
2024-05-13,36,37,159.0
2024-05-13,46,47,1895.0
2024-05-13,5,45,4500.0
2024-05-13,46,20,2280.0
2024-05-13,3,47,3960.0
2024-05-13,20,46,2015.0
2024-05-13,19,2,3540.0
2024-05-13,27,36,1690.0
2024-05-13,14,30,2255.0
2024-05-13,45,39,1052.0
2024-05-13,39,45,1992.0
2024-05-13,36,41,3288.0
2024-05-13,2,21,1375.0
2024-05-13,8,47,4385.0
2024-05-13,47,6,475.0
2024-05-13,41,36,3160.0
2024-05-13,2,1,1345.0
2024-05-13,37,36,148.0
2024-05-13,47,30,1945.0
2024-05-13,47,8,805.0
2024-05-13,22,36,1460.0
2024-05-13,6,47,4210.0
2024-05-13,46,33,1450.0
2024-05-13,45,44,1125.0
2024-05-13,33,46,2105.0
2024-05-13,21,2,1995.0
2024-05-13,36,22,1355.0
2024-05-13,2,14,1390.0
2024-05-13,1,2,2350.0
2024-05-13,17,23,625.0
2024-05-13,4,29,1310.0
2024-05-13,2,24,1290.0
2024-05-13,44,45,1780.0
2024-05-13,47,10,770.0
2024-05-13,38,36,1955.0
2024-05-13,19,30,2425.0
2024-05-14,45,46,3920.0
2024-05-14,46,45,4416.0
2024-05-14,45,47,3574.0
2024-05-14,47,45,4654.0
2024-05-14,46,9,4872.0
2024-05-14,9,46,5112.0
2024-05-14,46,48,4794.0
2024-05-14,48,46,4917.0
2024-05-14,45,9,2868.0
2024-05-14,9,45,3465.0
2024-05-14,47,5,1347.0
2024-05-14,5,47,8022.0
2024-05-14,46,44,2664.0
2024-05-14,46,35,2376.0
2024-05-14,45,28,1116.0
2024-05-14,35,46,2552.0
2024-05-14,44,46,2376.0
2024-05-14,2,40,2076.0
2024-05-14,11,36,1824.0
2024-05-14,19,32,3196.0
2024-05-14,36,11,1780.0
2024-05-14,28,45,2928.0
2024-05-14,2,30,1720.0
2024-05-14,40,2,2720.0
2024-05-14,30,2,2000.0
2024-05-14,32,19,2760.0
2024-05-14,12,36,1516.0
2024-05-14,47,43,1076.0
2024-05-14,13,23,4608.0
2024-05-14,36,7,1508.0
2024-05-14,43,47,3972.0
2024-05-14,7,36,1924.0
2024-05-14,36,12,1236.0
2024-05-14,46,18,2172.0
2024-05-14,18,46,2476.0
2024-05-14,45,48,1516.0
2024-05-14,45,42,1528.0
2024-05-14,23,25,2488.0
2024-05-14,48,45,1988.0
2024-05-14,42,45,2048.0
2024-05-14,2,47,2180.0
2024-05-14,3,45,3588.0
2024-05-14,46,15,2020.0
2024-05-14,45,34,1660.0
2024-05-14,47,2,2065.0
2024-05-14,34,45,2270.0
2024-05-14,47,28,1560.0
2024-05-14,45,3,492.0
2024-05-14,47,46,1930.0
2024-05-14,2,16,1220.0
2024-05-14,25,23,2036.0
2024-05-14,46,26,1845.0
2024-05-14,36,27,1256.0
2024-05-14,16,2,1870.0
2024-05-14,23,13,1445.0
2024-05-14,2,31,1956.0
2024-05-14,26,46,1680.0
2024-05-14,31,2,2120.0
2024-05-14,15,46,2304.0
2024-05-14,30,14,1572.0
2024-05-14,2,19,1540.0
2024-05-14,28,47,3170.0
2024-05-14,47,3,710.0
2024-05-14,45,5,920.0
2024-05-14,36,37,96.0
2024-05-14,46,47,1395.0
2024-05-14,5,45,4460.0
2024-05-14,46,20,1890.0
2024-05-14,3,47,3560.0
2024-05-14,20,46,1980.0
2024-05-14,19,2,2710.0
2024-05-14,27,36,1730.0
2024-05-14,14,30,1485.0
2024-05-14,45,39,1080.0
2024-05-14,39,45,1204.0
2024-05-14,36,41,3140.0
2024-05-14,2,21,1250.0
2024-05-14,8,47,3625.0
2024-05-14,47,6,380.0
2024-05-14,41,36,2912.0
2024-05-14,2,1,1305.0
2024-05-14,37,36,234.0
2024-05-14,47,30,2085.0
2024-05-14,47,8,575.0
2024-05-14,22,36,1330.0
2024-05-14,6,47,3815.0
2024-05-14,46,33,1280.0
2024-05-14,45,44,1205.0
2024-05-14,33,46,1440.0
2024-05-14,21,2,1465.0
2024-05-14,36,22,1010.0
2024-05-14,2,14,1285.0
2024-05-14,1,2,1965.0
2024-05-14,17,23,1635.0
2024-05-14,4,29,1015.0
2024-05-14,2,24,1235.0
2024-05-14,44,45,1390.0
2024-05-14,47,10,675.0
2024-05-14,38,36,1385.0
2024-05-14,19,30,1955.0
2024-05-15,45,46,3816.0
2024-05-15,46,45,4532.0
2024-05-15,45,47,3524.0
2024-05-15,47,45,4666.0
2024-05-15,46,9,5976.0
2024-05-15,9,46,4542.0
2024-05-15,46,48,5817.0
2024-05-15,48,46,3924.0
2024-05-15,45,9,3771.0
2024-05-15,9,45,3126.0
2024-05-15,47,5,1494.0
2024-05-15,5,47,8097.0
2024-05-15,46,44,2844.0
2024-05-15,46,35,3020.0
2024-05-15,45,28,1388.0
2024-05-15,35,46,2000.0
2024-05-15,44,46,1924.0
2024-05-15,2,40,2684.0
2024-05-15,11,36,2092.0
2024-05-15,19,32,3036.0
2024-05-15,36,11,1920.0
2024-05-15,28,45,3216.0
2024-05-15,2,30,1656.0
2024-05-15,40,2,2416.0
2024-05-15,30,2,1632.0
2024-05-15,32,19,2704.0
2024-05-15,12,36,1912.0
2024-05-15,47,43,1256.0
2024-05-15,13,23,2644.0
2024-05-15,36,7,1732.0
2024-05-15,43,47,3844.0
2024-05-15,7,36,1740.0
2024-05-15,36,12,1468.0
2024-05-15,46,18,2368.0
2024-05-15,18,46,2452.0
2024-05-15,45,48,2064.0
2024-05-15,45,42,1884.0
2024-05-15,23,25,3216.0
2024-05-15,48,45,2068.0
2024-05-15,42,45,1668.0
2024-05-15,2,47,1630.0
2024-05-15,3,45,3216.0
2024-05-15,46,15,2252.0
2024-05-15,45,34,2575.0
2024-05-15,47,2,1860.0
2024-05-15,34,45,1780.0
2024-05-15,47,28,2075.0
2024-05-15,45,3,892.0
2024-05-15,47,46,2060.0
2024-05-15,2,16,1355.0
2024-05-15,25,23,1804.0
2024-05-15,46,26,1990.0
2024-05-15,36,27,1296.0
2024-05-15,16,2,1650.0
2024-05-15,23,13,1465.0
2024-05-15,2,31,2160.0
2024-05-15,26,46,1815.0
2024-05-15,31,2,1704.0
2024-05-15,15,46,1864.0
2024-05-15,30,14,1404.0
2024-05-15,2,19,1835.0
2024-05-15,28,47,2500.0
2024-05-15,47,3,750.0
2024-05-15,45,5,850.0
2024-05-15,36,37,117.0
2024-05-15,46,47,1355.0
2024-05-15,5,45,3995.0
2024-05-15,46,20,2090.0
2024-05-15,3,47,2980.0
2024-05-15,20,46,1835.0
2024-05-15,19,2,2305.0
2024-05-15,27,36,1480.0
2024-05-15,14,30,1705.0
2024-05-15,45,39,1540.0
2024-05-15,39,45,1148.0
2024-05-15,36,41,3564.0
2024-05-15,2,21,1585.0
2024-05-15,8,47,2900.0
2024-05-15,47,6,700.0
2024-05-15,41,36,2984.0
2024-05-15,2,1,1350.0
2024-05-15,37,36,122.0
2024-05-15,47,30,2200.0
2024-05-15,47,8,500.0
2024-05-15,22,36,1710.0
2024-05-15,6,47,3160.0
2024-05-15,46,33,1400.0
2024-05-15,45,44,1400.0
2024-05-15,33,46,1145.0
2024-05-15,21,2,1205.0
2024-05-15,36,22,1165.0
2024-05-15,2,14,1360.0
2024-05-15,1,2,1820.0
2024-05-15,17,23,1680.0
2024-05-15,4,29,1075.0
2024-05-15,2,24,1240.0
2024-05-15,44,45,1260.0
2024-05-15,47,10,900.0
2024-05-15,38,36,1000.0
2024-05-15,19,30,1715.0
2024-05-16,45,46,4750.0
2024-05-16,46,45,4352.0
2024-05-16,45,47,3510.0
2024-05-16,47,45,4762.0
2024-05-16,46,9,7305.0
2024-05-16,9,46,4482.0
2024-05-16,46,48,6276.0
2024-05-16,48,46,3597.0
2024-05-16,45,9,4647.0
2024-05-16,9,45,2973.0
2024-05-16,47,5,1965.0
2024-05-16,5,47,6966.0
2024-05-16,46,44,3368.0
2024-05-16,46,35,3612.0
2024-05-16,45,28,1660.0
2024-05-16,35,46,1808.0
2024-05-16,44,46,1640.0
2024-05-16,2,40,2268.0
2024-05-16,11,36,1800.0
2024-05-16,19,32,2244.0
2024-05-16,36,11,1988.0
2024-05-16,28,45,2392.0
2024-05-16,2,30,1992.0
2024-05-16,40,2,2416.0
2024-05-16,30,2,1572.0
2024-05-16,32,19,1924.0
2024-05-16,12,36,2084.0
2024-05-16,47,43,1360.0
2024-05-16,13,23,1728.0
2024-05-16,36,7,1988.0
2024-05-16,43,47,3380.0
2024-05-16,7,36,1504.0
2024-05-16,36,12,1332.0
2024-05-16,46,18,2916.0
2024-05-16,18,46,1628.0
2024-05-16,45,48,2816.0
2024-05-16,45,42,2316.0
2024-05-16,23,25,3076.0
2024-05-16,48,45,1704.0
2024-05-16,42,45,1756.0
2024-05-16,2,47,1650.0
2024-05-16,3,45,3004.0
2024-05-16,46,15,2660.0
2024-05-16,45,34,2915.0
2024-05-16,47,2,1635.0
2024-05-16,34,45,1855.0
2024-05-16,47,28,2440.0
2024-05-16,45,3,1080.0
2024-05-16,47,46,2225.0
2024-05-16,2,16,1475.0
2024-05-16,25,23,2276.0
2024-05-16,46,26,1955.0
2024-05-16,36,27,1300.0
2024-05-16,16,2,1080.0
2024-05-16,23,13,1075.0
2024-05-16,2,31,2240.0
2024-05-16,26,46,1740.0
2024-05-16,31,2,1744.0
2024-05-16,15,46,1620.0
2024-05-16,30,14,1860.0
2024-05-16,2,19,2155.0
2024-05-16,28,47,2400.0
2024-05-16,47,3,1005.0
2024-05-16,45,5,1135.0
2024-05-16,36,37,141.0
2024-05-16,46,47,1400.0
2024-05-16,5,45,3475.0
2024-05-16,46,20,2320.0
2024-05-16,3,47,2505.0
2024-05-16,20,46,1825.0
2024-05-16,19,2,2120.0
2024-05-16,27,36,1515.0
2024-05-16,14,30,1475.0
2024-05-16,45,39,2132.0
2024-05-16,39,45,992.0
2024-05-16,36,41,4020.0
2024-05-16,2,21,1640.0
2024-05-16,8,47,2470.0
2024-05-16,47,6,760.0
2024-05-16,41,36,3120.0
2024-05-16,2,1,1280.0
2024-05-16,37,36,86.0
2024-05-16,47,30,2640.0
2024-05-16,47,8,710.0
2024-05-16,22,36,1790.0
2024-05-16,6,47,3035.0
2024-05-16,46,33,2025.0
2024-05-16,45,44,1920.0
2024-05-16,33,46,1030.0
2024-05-16,21,2,1205.0
2024-05-16,36,22,1170.0
2024-05-16,2,14,1495.0
2024-05-16,1,2,1595.0
2024-05-16,17,23,1280.0
2024-05-16,4,29,750.0
2024-05-16,2,24,1085.0
2024-05-16,44,45,1145.0
2024-05-16,47,10,895.0
2024-05-16,38,36,760.0
2024-05-16,19,30,1865.0
2024-05-17,45,46,5510.0
2024-05-17,46,45,5330.0
2024-05-17,45,47,4718.0
2024-05-17,47,45,5126.0
2024-05-17,46,9,8478.0
2024-05-17,9,46,5364.0
2024-05-17,46,48,8313.0
2024-05-17,48,46,3642.0
2024-05-17,45,9,5298.0
2024-05-17,9,45,3357.0
2024-05-17,47,5,2706.0
2024-05-17,5,47,4656.0
2024-05-17,46,44,5300.0
2024-05-17,46,35,5496.0
2024-05-17,45,28,3772.0
2024-05-17,35,46,2236.0
2024-05-17,44,46,1916.0
2024-05-17,2,40,2660.0
2024-05-17,11,36,2184.0
2024-05-17,19,32,2772.0
2024-05-17,36,11,3304.0
2024-05-17,28,45,1892.0
2024-05-17,2,30,2688.0
2024-05-17,40,2,2744.0
2024-05-17,30,2,2340.0
2024-05-17,32,19,2036.0
2024-05-17,12,36,2640.0
2024-05-17,47,43,2040.0
2024-05-17,13,23,2100.0
2024-05-17,36,7,2964.0
2024-05-17,43,47,3516.0
2024-05-17,7,36,2036.0
2024-05-17,36,12,1824.0
2024-05-17,46,18,3620.0
2024-05-17,18,46,1912.0
2024-05-17,45,48,3192.0
2024-05-17,45,42,2508.0
2024-05-17,23,25,3644.0
2024-05-17,48,45,1920.0
2024-05-17,42,45,2108.0
2024-05-17,2,47,2340.0
2024-05-17,3,45,2368.0
2024-05-17,46,15,3268.0
2024-05-17,45,34,3890.0
2024-05-17,47,2,2025.0
2024-05-17,34,45,2000.0
2024-05-17,47,28,3145.0
2024-05-17,45,3,1388.0
2024-05-17,47,46,2550.0
2024-05-17,2,16,2080.0
2024-05-17,25,23,3676.0
2024-05-17,46,26,2175.0
2024-05-17,36,27,1516.0
2024-05-17,16,2,1310.0
2024-05-17,23,13,1745.0
2024-05-17,2,31,2728.0
2024-05-17,26,46,1950.0
2024-05-17,31,2,2372.0
2024-05-17,15,46,1540.0
2024-05-17,30,14,2780.0
2024-05-17,2,19,2855.0
2024-05-17,28,47,2050.0
2024-05-17,47,3,1495.0
2024-05-17,45,5,1615.0
2024-05-17,36,37,201.0
2024-05-17,46,47,1745.0
2024-05-17,5,45,3015.0
2024-05-17,46,20,2590.0
2024-05-17,3,47,1945.0
2024-05-17,20,46,2030.0
2024-05-17,19,2,2335.0
2024-05-17,27,36,1425.0
2024-05-17,14,30,2120.0
2024-05-17,45,39,2472.0
2024-05-17,39,45,1396.0
2024-05-17,36,41,4440.0
2024-05-17,2,21,1680.0
2024-05-17,8,47,2030.0
2024-05-17,47,6,1165.0
2024-05-17,41,36,3264.0
2024-05-17,2,1,1680.0
2024-05-17,37,36,100.0
2024-05-17,47,30,2380.0
2024-05-17,47,8,1250.0
2024-05-17,22,36,1990.0
2024-05-17,6,47,2155.0
2024-05-17,46,33,3030.0
2024-05-17,45,44,2120.0
2024-05-17,33,46,1270.0
2024-05-17,21,2,1165.0
2024-05-17,36,22,1550.0
2024-05-17,2,14,1910.0
2024-05-17,1,2,1600.0
2024-05-17,17,23,1235.0
